session_id,worker_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Fluent languages,Nationality,Sex,Student Status
5f685dedcec03d4a4c6456c9,5eef3591e45c1f083db9e547,APPROVED,2020-09-21 08:02:24.643000,2020-09-21 08:21:42.092000,1157.4489999999996,26.0,80,0,100,2020-09-21 09:41:18.251000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685ae41641094a2da7d2a2,5f1b7f6c0921610008a91c71,APPROVED,2020-09-21 07:48:55.270000,2020-09-21 07:57:38.551000,523.281,21.0,62,0,100,2020-09-21 09:39:04.358000,4EDDAF87,United States,United States,Unemployed (and job seeking),English,,English,United States,Male,No
5f685b3f6e51b6015d6e4e7e,5d0979c719bc72001658ab09,APPROVED,2020-09-21 07:50:25.962000,2020-09-21 08:04:29.011000,843.049,21.0,53,0,100,2020-09-21 09:39:14.136000,4EDDAF87,United States,United States,Unemployed (and job seeking),English,English,"English, Japanese",United States,Female,No
5f685d6f196db049b267ddc3,5d4b36bf137506001bb6b366,APPROVED,2020-09-21 07:59:46.938000,2020-09-21 08:06:15.601000,388.663,33.0,133,2,100,2020-09-21 09:40:47.805000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f685ce48ab63d4a27bec077,5e6d7fa722eae434ce63b64c,APPROVED,2020-09-21 07:57:29.092000,2020-09-21 08:04:59.147000,450.055,24.0,22,0,100,2020-09-21 09:40:18.698000,4EDDAF87,Ireland,United Kingdom,Full-Time,English,,English,Ireland,Female,No
5f6875d4882ebb4ce0b0f950,5eac8a97456fbf2f9b1740cc,APPROVED,2020-09-21 09:44:27.029000,2020-09-21 09:53:21.138000,534.109,37.0,84,0,100,2020-09-21 11:00:14.712000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685e35ec4c24015b8ce078,5ec99ff4701a430eaa20e140,APPROVED,2020-09-21 08:03:07.613000,2020-09-21 08:20:26.896000,1039.283,33.0,58,0,100,2020-09-21 09:41:33.107000,4EDDAF87,Canada,Canada,Full-Time,English,English,"English, Chinese",Canada,Male,No
5f686094aacee1015671b8db,5edbb68e6d679d847f33ee99,APPROVED,2020-09-21 08:13:15.979000,2020-09-21 08:22:25.568000,549.589,32.0,56,0,100,2020-09-21 09:41:39.411000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Male,No
5f685c4cbce6bb4a0fa04235,5f10c8dee777933f01f3d3d6,APPROVED,2020-09-21 07:54:54.800000,2020-09-21 08:11:40.606000,1005.806,32.0,29,0,100,2020-09-21 09:39:52.532000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,Yes
5f685d6a92e2414aa7095572,5f42d5a894d6484f91fb923b,APPROVED,2020-09-21 07:59:44.188000,2020-09-21 08:24:10.137000,1465.9489999999994,36.0,12,0,100,2020-09-21 09:40:43.992000,4EDDAF87,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,English,United States,Female,No
5f6875d5196db04c1ff870b8,5f4cbdf9f599118d27c21442,APPROVED,2020-09-21 09:43:49.065000,2020-09-21 09:54:19.672000,630.607,41.0,23,0,100,2020-09-21 11:00:18.399000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,English,United Kingdom,Female,No
5f685d709cdca349ebe1bb92,57f8a3ece480f5000136f588,APPROVED,2020-09-21 07:59:47.647000,2020-09-21 08:13:18.138000,810.4910000000001,60.0,294,3,99,2020-09-21 09:40:50.090000,4EDDAF87,Ireland,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,Ireland,Female,No
5f685c75196db04a0b846b38,5c4822f63b7c360001e3db6e,APPROVED,2020-09-21 07:55:36.168000,2020-09-21 08:08:53.379000,797.211,33.0,386,0,100,2020-09-21 09:40:00.562000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685cdf3689234a595f43cb,5d2d8dd31ff23600014c8aa5,APPROVED,2020-09-21 07:57:25.286000,2020-09-21 08:05:20.123000,474.837,48.0,61,0,100,2020-09-21 09:40:16.604000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685dd17405480164b76dd5,5e2597b5fcf95e7e4914a629,APPROVED,2020-09-21 08:01:33.720000,2020-09-21 08:11:36.710000,602.99,30.0,144,0,100,2020-09-21 09:41:10.081000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f686b9992e2414aff5dbe7c,5e2a0e549e109b000b932657,APPROVED,2020-09-21 09:00:13.991000,2020-09-21 09:07:25.803000,431.812,23.0,162,0,100,2020-09-21 09:42:02.701000,4EDDAF87,United Kingdom,United Kingdom,Other,English,,"Italian, English",United Kingdom,Female,Yes
5f685aa0a9c016015dd50f37,5e71f8ed000785000965b3b2,APPROVED,2020-09-21 07:47:46.903000,2020-09-21 08:10:10.008000,1343.105,34.0,53,1,100,2020-09-21 09:38:58.501000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685bbe2bc8e349de108959,5e779000d2c7152f7f209b75,APPROVED,2020-09-21 07:52:34.115000,2020-09-21 08:03:43.194000,669.079,40.0,92,1,100,2020-09-21 09:39:38.118000,4EDDAF87,United Kingdom,United Kingdom,Due to start a new job within the next month,English,,English,United Kingdom,Female,No
5f685e20baf3174a8f9efc58,5ed115faa41e260201dbac41,APPROVED,2020-09-21 08:02:47.155000,2020-09-21 08:15:36.746000,769.591,64.0,86,0,100,2020-09-21 09:41:22.478000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Male,No
5f685b5f907969015df5eb2d,5f02ca7d869ce215033289be,APPROVED,2020-09-21 07:50:58.066000,2020-09-21 08:07:20.964000,982.898,48.0,47,1,98,2020-09-21 09:39:19.699000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f6866f81cbccb4b21c1395a,5f516b1af0b6e13ab9524a9a,APPROVED,2020-09-21 08:40:24.861000,2020-09-21 08:47:05.326000,400.465,26.0,20,0,100,2020-09-21 09:41:45.848000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,"Spanish, Italian, Welsh, English",United Kingdom,Female,No
5f685b74f298a74a7d15b20a,55df1af204fec500116073d9,APPROVED,2020-09-21 07:51:22.364000,2020-09-21 07:59:27.639000,485.275,21.0,78,2,99,2020-09-21 09:39:21.592000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,No
5f685d6ea3217b4aa274c05c,5a1bee01a383a100011b6274,APPROVED,2020-09-21 07:59:52.671000,2020-09-21 08:10:33.086000,640.415,58.0,459,3,99,2020-09-21 09:40:45.787000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685ce8bf717f4ae9ff26fe,5c7ee8fb571d310016278b17,APPROVED,2020-09-21 07:57:38.201000,2020-09-21 08:08:19.704000,641.503,29.0,391,2,100,2020-09-21 09:40:20.762000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,Yes
5f685c3cda1ddc0161a9aef3,5d49cd9bd1bbd4001a9f17e5,APPROVED,2020-09-21 07:57:48.697000,2020-09-21 08:15:14.168000,1045.471,28.0,251,1,100,2020-09-21 09:39:50.598000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f685c64b575654a1e7c7da9,5de20dc9db46652509d085b8,APPROVED,2020-09-21 07:55:24.394000,2020-09-21 08:12:54.960000,1050.566,47.0,77,0,100,2020-09-21 09:39:56.444000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f685ad7dc5f3649bd592574,5dffec287adf4bc24db21677,APPROVED,2020-09-21 07:48:43.491000,2020-09-21 07:59:17.868000,634.377,41.0,224,0,100,2020-09-21 09:39:02.175000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,Yes
5f686b988ce24e4be54cddb3,5e960cbf434ee20791c133b4,APPROVED,2020-09-21 09:00:19.174000,2020-09-21 09:15:50.265000,931.091,30.0,58,1,100,2020-09-21 09:42:00.835000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f685e334084d6499b76b1a0,5ec93926ce905a051f5704f3,APPROVED,2020-09-21 08:03:11.460000,2020-09-21 08:24:10.952000,1259.492,56.0,91,1,100,2020-09-21 09:41:31.032000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Female,No
5f6866ed4a67564b43452c6e,5ef0a07ecb94ad5f47238367,APPROVED,2020-09-21 08:40:15.972000,2020-09-21 08:56:59.345000,1003.373,25.0,45,2,97,2020-09-21 09:41:41.771000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,No
5f685bd7f0586249d804b481,5f0edbcfcaa232000891fb85,APPROVED,2020-09-21 07:52:59.804000,2020-09-21 08:01:24.743000,504.939,46.0,47,0,100,2020-09-21 09:39:42.721000,4EDDAF87,DATA EXPIRED,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685b5e8ab63d4a27bec072,5894fd417ee8a500014f70d8,APPROVED,2020-09-21 07:51:11.331000,2020-09-21 07:58:20.392000,429.061,25.0,456,5,99,2020-09-21 09:39:17.845000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Male,No
5f685bb4bbb75e4a3563648a,5ac22f45436f550001ffbad2,APPROVED,2020-09-21 07:52:25.339000,2020-09-21 08:07:19.090000,893.7510000000003,62.0,421,7,97,2020-09-21 09:39:33.792000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f6877f25340794be61da9ac,5c4207e8f35ed30001a737d7,APPROVED,2020-09-21 09:52:55.137000,2020-09-21 10:02:34.884000,579.747,53.0,406,4,99,2020-09-21 11:00:22.380000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685da9f298a74a7d15b20f,5c82165d46b0ad0001ecbb90,APPROVED,2020-09-21 08:00:41.823000,2020-09-21 08:15:58.412000,916.589,24.0,39,0,100,2020-09-21 09:41:00.201000,4EDDAF87,New Zealand,New Zealand,Part-Time,English,,English,New Zealand,Female,Yes
5f686de93be0b94b9a56d3e5,5c92a94f5983f5001664fe08,APPROVED,2020-09-21 09:10:18.851000,2020-09-21 09:23:13.737000,774.8860000000003,20.0,122,0,100,2020-09-21 09:42:05.220000,4EDDAF87,Philippines,United Kingdom,Other,English,,"Tagalog-Filipino, English",United Kingdom,Male,Yes
5f6875d7da914c4c08da13ed,5deff12b2634c7054b9110bc,APPROVED,2020-09-21 09:44:10.613000,2020-09-21 09:53:20.968000,550.355,19.0,166,0,100,2020-09-21 11:00:20.401000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Female,Yes
5f685e2e2bc8e3498c1a94f0,5df113553ccda2021de405d1,APPROVED,2020-09-21 08:03:14.738000,2020-09-21 08:21:09.983000,1075.245,41.0,77,0,100,2020-09-21 09:41:29.025000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,No
5f685d4d55bab249f67ac2ad,5e50209d9e16e2057ab3fb0c,APPROVED,2020-09-21 07:59:32.548000,2020-09-21 08:13:05.088000,812.54,47.0,75,0,100,2020-09-21 09:40:35.484000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f6866f8e4f5d44adfb0f197,5e5d021af1dd4d000e99f375,APPROVED,2020-09-21 08:40:26.692000,2020-09-21 08:51:41.933000,675.2410000000001,24.0,46,0,100,2020-09-21 09:41:47.935000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,Yes
5f685dbbdd6a6a4a6f9a7946,5eb15a01e89457244c7d95e9,APPROVED,2020-09-21 08:01:12.829000,2020-09-21 08:20:30.888000,1158.059,60.0,89,1,100,2020-09-21 09:41:04.086000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,English,United Kingdom,Male,No
5f685bea905d594af7c1e394,57019bd1917228000e8d4fd1,APPROVED,2020-09-21 07:53:16.860000,2020-09-21 08:07:22.717000,845.857,33.0,683,10,98,2020-09-21 09:39:44.218000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Male,No
5f685d811e45564a0a5f276c,588a59813e1f290001aa78c1,APPROVED,2020-09-21 08:00:01.032000,2020-09-21 08:09:18.912000,557.88,43.0,1076,11,99,2020-09-21 09:40:52.168000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Male,No
5f6866f3e7bd6a4b0b3bd425,5ca5fb084f3e9d0015440d1d,APPROVED,2020-09-21 08:40:38.858000,2020-09-21 08:56:53.061000,974.203,42.0,431,2,100,2020-09-21 09:41:43.841000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685b5de6ce2d4a18094411,5dedf52b1afdec48d572631c,APPROVED,2020-09-21 07:50:57.936000,2020-09-21 08:11:00.586000,1202.65,66.0,122,0,100,2020-09-21 09:39:16.115000,4EDDAF87,United Kingdom,United Kingdom,Other,English,,English,United Kingdom,Female,No
5f685e11db770f4ad9c2e358,5eaaba7e30d6b901782c0ec0,APPROVED,2020-09-21 08:02:27.927000,2020-09-21 08:14:43.604000,735.677,28.0,69,2,99,2020-09-21 09:41:20.516000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Male,No
5f685c955c87a849eb67d0a0,5efb299bc7a62503b12286c3,APPROVED,2020-09-21 08:03:29.244000,2020-09-21 08:18:05.546000,876.302,24.0,29,0,100,2020-09-21 09:40:04.609000,4EDDAF87,United Kingdom,United Kingdom,Other,English,English,English,United Kingdom,Male,Yes
5f685de13b891d4a1583296b,5f01c6bf8b6d1e3258ae7048,APPROVED,2020-09-21 08:01:37.711000,2020-09-21 08:12:36.657000,658.946,28.0,43,0,100,2020-09-21 09:41:14.028000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685c6a43a0784b0cecdcc0,5f37cd7488d3a325ef863e71,APPROVED,2020-09-21 07:55:28.325000,2020-09-21 08:07:54.430000,746.105,26.0,2,0,100,2020-09-21 09:39:58.543000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,,English,English,United Kingdom,Male,No
5f685c981d279c010be45062,5f6086b799d9d202c8dcc6c6,APPROVED,2020-09-21 07:56:18.688000,2020-09-21 08:09:40.156000,801.4680000000003,27.0,14,0,100,2020-09-21 09:40:08.753000,4EDDAF87,United States,,,,English,English,United States,Female,No
5f685aaaa3f89f01bf2f64e9,5f61f57cc254601bce856758,APPROVED,2020-09-21 07:48:03.233000,2020-09-21 08:01:24.160000,800.927,27.0,5,0,100,2020-09-21 09:39:00.433000,4EDDAF87,United States,,,,English,"English, Spanish, Chinese",United States,Female,No
5f685de2c67dc44910db90fc,59bcfec7ab8d830001fe5bd3,APPROVED,2020-09-21 08:01:41.165000,2020-09-21 08:09:30.967000,469.802,43.0,219,4,98,2020-09-21 09:41:16.071000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f6866fa1641094ae0c9553b,59da0b3103203500011acfec,APPROVED,2020-09-21 08:41:48.548000,2020-09-21 09:01:21.072000,1172.524,31.0,398,19,93,2020-09-21 09:41:49.921000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f685af58ce24e49cdf1b1e4,5b77fdd13a328f00017b42bb,APPROVED,2020-09-21 07:49:14.344000,2020-09-21 08:01:00.311000,705.967,42.0,411,10,96,2020-09-21 09:39:06.334000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f685bb03c28da0009e86799,5c26ddc670d93a000120db8f,APPROVED,2020-09-21 07:53:30.766000,2020-09-21 08:04:54.158000,683.3919999999998,29.0,132,0,100,2020-09-21 09:39:31.783000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,No
5f685c9755bab24a48030ea8,5d25bfa03e31ad0016186306,APPROVED,2020-09-21 07:56:09.194000,2020-09-21 08:08:05.694000,716.5,19.0,183,2,99,2020-09-21 09:40:06.643000,4EDDAF87,United Kingdom,United Kingdom,Due to start a new job within the next month,English,,English,United Kingdom,Female,Yes
5f6875d3260aa5037e310bfb,5e4aa3729d301e000cf8ced9,APPROVED,2020-09-21 09:43:50.388000,2020-09-21 09:56:45.827000,775.439,25.0,319,3,99,2020-09-21 11:00:12.696000,4EDDAF87,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,"Spanish, English",United States,Female,No
5f685d28bce6bb4a643e9ce2,5e58e147ca1f140df79a81ca,APPROVED,2020-09-21 08:04:07.077000,2020-09-21 08:14:28.751000,621.674,22.0,25,0,100,2020-09-21 09:40:22.814000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,Yes
5f685d62882ebb4abe5e2e40,5e9c4d6f80400c000ae44d9f,APPROVED,2020-09-21 08:00:17.311000,2020-09-21 08:17:23.748000,1026.437,58.0,116,0,100,2020-09-21 09:40:41.713000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,English,United Kingdom,Male,No
5f685d411e7de10169479f6d,5edf7dec60122c242c024566,APPROVED,2020-09-21 07:59:01.439000,2020-09-21 08:11:18.257000,736.818,37.0,77,0,100,2020-09-21 09:40:30.780000,4EDDAF87,Australia,Australia,Full-Time,English,,English,Australia,Female,No
5f685b798c01184a3258dadb,5f4f7a4ffba4f20231a32987,APPROVED,2020-09-21 07:51:24.536000,2020-09-21 08:01:59.867000,635.331,23.0,10,1,94,2020-09-21 09:39:23.687000,4EDDAF87,United Kingdom,,Full-Time,,English,English,United Kingdom,Male,No
5f685d3de96c3a4a2286e6cc,59c22487cb3cd4000101d12c,APPROVED,2020-09-21 07:58:55.651000,2020-09-21 08:08:37.303000,581.6519999999998,36.0,559,15,95,2020-09-21 09:40:28.923000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Male,No
5f685f42edd00101129fd392,5b52fb6cb3c9400001f23bb5,APPROVED,2020-09-21 08:07:44.806000,2020-09-21 08:21:44.383000,839.577,51.0,340,3,100,2020-09-21 09:41:37.370000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685ddaa691354a6899ddff,5d552c8e092f860018ceb267,APPROVED,2020-09-21 08:01:35.284000,2020-09-21 08:13:04.479000,689.195,39.0,84,0,100,2020-09-21 09:41:12.195000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f685c0f417ce74a11e2b769,5e91b4dc5be9fb0008cc26d0,APPROVED,2020-09-21 07:53:51.104000,2020-09-21 08:01:35.648000,464.544,34.0,101,0,100,2020-09-21 09:39:46.603000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,No
5f685c9ff4c068010e1bd465,5ed51de9141d240727e03542,APPROVED,2020-09-21 07:56:21.329000,2020-09-21 08:06:04.297000,582.9680000000002,43.0,84,1,100,2020-09-21 09:40:10.496000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f685d43c3359c4abb1b8bd0,5ed5fa95006cba198d75708b,APPROVED,2020-09-21 08:02:42.061000,2020-09-21 08:11:39.418000,537.357,49.0,39,0,100,2020-09-21 09:40:33.404000,4EDDAF87,Germany,United Kingdom,Other,English,,English,United Kingdom,Female,No
5f685af7a926754961e63e72,5eeb1f81944666257b1845a3,APPROVED,2020-09-21 07:49:18.677000,2020-09-21 07:56:14.248000,415.571,25.0,45,0,100,2020-09-21 09:39:08.396000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,Yes
5f685d8f871f504abe5d63c6,5f24ff3fd8a06713b6c6de9f,APPROVED,2020-09-21 08:00:20.148000,2020-09-21 08:10:33.167000,613.019,39.0,21,0,100,2020-09-21 09:40:56.141000,4EDDAF87,Australia,Australia,Part-Time,English,,English,Australia,Female,No
5f685b8be069b801b55d9896,5f2510f2cb7a441526f4964d,APPROVED,2020-09-21 07:51:40.994000,2020-09-21 08:00:15.398000,514.404,26.0,24,1,99,2020-09-21 09:39:25.708000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f68681cbc027602102472d7,5f60eee05b9ecc01b9af710f,APPROVED,2020-09-21 08:45:16.829000,2020-09-21 08:56:53.642000,696.813,23.0,3,0,100,2020-09-21 09:41:56.547000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),,English,English,United Kingdom,Male,Yes
5f685d89a3217b4af4e195d3,595022904df2c40001bf85df,APPROVED,2020-09-21 08:00:29.353000,2020-09-21 08:20:12.439000,1183.086,33.0,291,5,99,2020-09-21 09:40:54.253000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker, retired or disabled)",English,,English,United Kingdom,Female,No
5f685dc00304c901c45b4fab,5967486b0e1b9d0001dae864,APPROVED,2020-09-21 08:01:12.154000,2020-09-21 08:14:16.351000,784.197,25.0,353,0,100,2020-09-21 09:41:05.759000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f685cb3b1e8ab4a815ae7b3,5a58dd9876d1c60001ab1899,APPROVED,2020-09-21 07:56:37.350000,2020-09-21 08:05:59.104000,561.754,33.0,145,2,99,2020-09-21 09:40:12.547000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,Yes
5f685b393448f94ad5b03771,5c405f79094b7200013eecd5,APPROVED,2020-09-21 07:50:19.681000,2020-09-21 08:00:00.711000,581.03,33.0,220,0,100,2020-09-21 09:39:12.031000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f685ba82676194a6990a8ef,5c920bf5e2826c0001165b04,APPROVED,2020-09-21 07:52:15.212000,2020-09-21 07:59:08.825000,413.61300000000006,26.0,118,0,100,2020-09-21 09:39:29.866000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f6875d4e1a5b74b6f8329d7,5cb0d51dccd0e9001347960d,APPROVED,2020-09-21 09:43:48.471000,2020-09-21 09:51:46.781000,478.31,24.0,241,0,100,2020-09-21 11:00:16.597000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f685e28da1ddc010d29379b,5d1dd35200d1bc0018f1ac92,APPROVED,2020-09-21 08:02:51.897000,2020-09-21 08:10:22.088000,450.191,27.0,204,1,100,2020-09-21 09:41:24.518000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f685e2dde534d4a7c7eea73,5e42d9f8f733921720b2fa7c,APPROVED,2020-09-21 08:09:22.316000,2020-09-21 08:20:54.282000,691.966,33.0,133,0,100,2020-09-21 09:41:26.872000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f685d2e12a7bb0109215dea,5ed96d809d0c93500acfc536,APPROVED,2020-09-21 07:58:54.096000,2020-09-21 08:09:46.836000,652.74,19.0,66,0,100,2020-09-21 09:40:27.013000,4EDDAF87,United Kingdom,United Kingdom,Other,English,English,English,United Kingdom,Female,Yes
5f68683b0c65614b53f689fc,5ee1da7a1d622e2092c1b056,APPROVED,2020-09-21 08:45:47.657000,2020-09-21 08:51:05.015000,317.358,36.0,94,0,100,2020-09-21 09:41:58.550000,4EDDAF87,Australia,Australia,Unemployed (and job seeking),English,,English,Australia,Male,No
5f6503518ab63d05c4cf1962,5c1a80f7b7d60a0001ddb522,APPROVED,2020-09-18 18:58:28.366000,2020-09-18 19:12:28.681000,840.315,26.0,126,1,100,2020-09-19 06:18:33.400000,4EDDAF87,Canada,Canada,Full-Time,English,,"English, Japanese",Canada,Female,No
5f65072f8d626206307faa97,5c5c49784755d3000116d37c,APPROVED,2020-09-18 19:15:00.973000,2020-09-18 19:30:16.285000,915.312,20.0,114,3,98,2020-09-19 06:20:48.630000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,Yes
5f650815a3217b0677a50f6d,5d3bb186fc93e2001aef7faa,APPROVED,2020-09-18 19:18:47.739000,2020-09-18 19:46:47.799000,1680.06,25.0,75,0,100,2020-09-19 06:21:01.889000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,No
5f65055136892305e84f2692,5e654a24af3bd52c7bcafefb,APPROVED,2020-09-18 19:06:59.562000,2020-09-18 19:14:57.787000,478.225,21.0,32,0,100,2020-09-19 06:19:24.618000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,Yes
5f6506dd0891250418601636,5ec10dee706cd817f410c31d,APPROVED,2020-09-18 19:13:36.253000,2020-09-18 19:24:06.420000,630.1669999999998,32.0,30,0,100,2020-09-19 06:20:25.410000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,"English, French",United Kingdom,Male,No
5f650414b4837705672ef9b9,5ed57348e879740f0cee7cb9,APPROVED,2020-09-18 19:01:39.974000,2020-09-18 19:11:02.280000,562.306,36.0,78,1,100,2020-09-19 06:18:47.997000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f65065d599592058857d69d,5ed7fb6f9a8d502e6cd44f97,APPROVED,2020-09-18 19:11:25.175000,2020-09-18 19:27:07.370000,942.195,19.0,42,1,100,2020-09-19 06:19:49.956000,4EDDAF87,Canada,Canada,Unemployed (and job seeking),English,,"English, French, Chinese",Canada,Female,Yes
5f650640dd558001b068bc26,5eecb9e2c93c1e0677084323,APPROVED,2020-09-18 19:10:58.734000,2020-09-18 19:18:22.542000,443.80800000000005,45.0,74,1,100,2020-09-19 06:19:44.835000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f6504e2fb48d805c526fa18,5f3ae0e0a2760a1b24fd2107,APPROVED,2020-09-18 19:05:16.565000,2020-09-18 19:18:25.754000,789.189,30.0,20,0,100,2020-09-19 06:19:06.424000,4EDDAF87,Poland,Poland,Full-Time,DATA EXPIRED,English,"English, Japanese, Polish, Russian, Cantonese, Italian, German, Spanish",Poland,Male,No
5f650b783e5151068ad56d62,5c1eb0decfa8bf0001a8882d,APPROVED,2020-09-18 19:33:14.542000,2020-09-18 19:38:41.962000,327.42,21.0,130,2,98,2020-09-19 06:21:12.785000,4EDDAF87,United States,United States,Unemployed (and job seeking),English,,English,United States,Male,Yes
5f650725cc2af805d3218270,5c5a060fcb75f20001e60f78,APPROVED,2020-09-18 19:14:50.959000,2020-09-18 19:22:40.335000,469.376,25.0,123,1,100,2020-09-19 06:20:45.009000,4EDDAF87,Ethiopia,Canada,Unemployed (and job seeking),English,English,English,Canada,Male,Yes
